framenumber,focal_fx,skew_s,principal_cx,principal_cy,rotation_r11,rotation_r12,rotation_r13,rotation_r21,rotation_r22,rotation_r23,rotation_r31,rotation_r32,rotation_r33,translation_t1,translation_t2,translation_t3
765,0.81178403,0.23960494,0.53231066,-0.7136035,0.10895957,0.83356023,-0.54136348,-0.94736886,-0.57348764,0.49753997,0.65064228,0.97811282,0.0,0,0,1.0
766,0.81390047,0.23729396,0.53010905,-0.71320736,0.11169057,0.83164418,-0.54374838,-0.9493615,-0.56995124,0.50183523,0.65045083,0.97636342,0.0,0,0,1.0
767,0.89600438,0.13074169,0.42428648,-0.52952117,-0.047449611,0.97835886,-0.20126796,-0.60893607,-0.44143075,0.16021353,0.88284254,0.066543162,0.0,0,0,1.0
768,0.81866276,0.23267934,0.5247947,-0.71196002,0.11766388,0.82665378,-0.55006129,-0.95003849,-0.56187153,0.51213551,0.64945143,0.97392696,0.0,0,0,1.0
769,0.82172292,0.23095131,0.52075964,-0.71119004,0.12015893,0.82320249,-0.55467826,-0.95071632,-0.55685407,0.51843804,0.64877212,0.97253209,0.0,0,0,1.0
770,0.82467449,0.22711766,0.51777118,-0.71331215,0.1242074,0.82052577,-0.55774385,-0.95481181,-0.55157739,0.52434123,0.64853573,0.96926999,0.0,0,0,1.0
771,0.82857776,0.22489785,0.51248139,-0.71255958,0.12828851,0.81489891,-0.56502175,-0.95283616,-0.54475147,0.53398436,0.64643389,0.96933979,0.0,0,0,1.0
772,0.83192044,0.22347102,0.50766736,-0.71304899,0.13053267,0.8105697,-0.57070577,-0.95801598,-0.53909433,0.54112458,0.64523786,0.96614146,0.0,0,0,1.0
773,0.8330794,0.22195783,0.5064292,-0.71320009,0.13311364,0.8083508,-0.57325101,-0.95950168,-0.53666812,0.54505241,0.64395314,0.96408308,0.0,0,0,1.0
774,0.83400428,0.22435091,0.50384575,-0.71511102,0.13430305,0.80332142,-0.58000326,-0.95751137,-0.53493243,0.55147034,0.63992047,0.96407753,0.0,0,0,1.0
775,0.83796608,0.22681569,0.49610913,-0.71625495,0.13432175,0.79556251,-0.59059626,-0.96130556,-0.52869976,0.5616163,0.63626575,0.96024114,0.0,0,0,1.0
776,0.83955735,0.23230402,0.49085104,-0.71637863,0.13197897,0.78939927,-0.59932971,-0.9583903,-0.52676129,0.56803286,0.63216394,0.96026826,0.0,0,0,1.0
777,0.84006608,0.23507594,0.48865592,-0.71713465,0.13154021,0.78579181,-0.60414743,-0.96409523,-0.52605939,0.57188147,0.62927198,0.95638877,0.0,0,0,1.0
778,0.96194649,-0.028681912,0.27163973,-0.67520005,-0.03860651,0.9701941,0.23915552,-0.48747882,-0.2704078,-0.24054626,0.93218458,-0.2793372,0.0,0,0,1.0
779,0.89293271,0.13377717,0.42978066,-0.52819639,-0.045898672,0.97687364,-0.20870407,-0.61507082,-0.44777355,0.16664134,0.87844747,0.080696218,0.0,0,0,1.0
780,0.84088224,0.23504962,0.48726273,-0.7160098,0.13168187,0.78456688,-0.60570645,-0.96481353,-0.52471817,0.57357156,0.62885356,0.95451593,0.0,0,0,1.0
781,0.84139395,0.23871963,0.48458809,-0.71881318,0.13082111,0.78021187,-0.61149061,-0.96179885,-0.52411288,0.57797939,0.62531245,0.95499629,0.0,0,0,1.0
782,0.84216774,0.24217953,0.48151749,-0.71818197,0.13074741,0.77479613,-0.61835366,-0.96269965,-0.52288711,0.58379585,0.6209197,0.95330864,0.0,0,0,1.0
783,0.84475309,0.24902365,0.47342992,-0.71839893,0.12603731,0.76736265,-0.62851739,-0.96622729,-0.51986438,0.59069383,0.61692107,0.95002258,0.0,0,0,1.0
784,0.8455587,0.24866328,0.47217932,-0.7184605,0.12673067,0.76582944,-0.63024563,-0.96897787,-0.51838398,0.59283155,0.61611563,0.94792098,0.0,0,0,1.0
785,0.84684396,0.24821331,0.47010803,-0.71713191,0.12714496,0.7639783,-0.63240498,-0.96806902,-0.51617968,0.59540284,0.6154865,0.94699478,0.0,0,0,1.0
786,0.84753126,0.24915415,0.46836838,-0.71851528,0.12718023,0.76159197,-0.6352694,-0.96785778,-0.51504159,0.59806103,0.61386055,0.94743824,0.0,0,0,1.0
787,0.85035181,0.2504591,0.46252349,-0.71735519,0.12522514,0.75756782,-0.64044827,-0.96590525,-0.5108546,0.60260952,0.61291039,0.94702971,0.0,0,0,1.0
788,0.85201055,0.25303105,0.45804924,-0.71777719,0.12336338,0.75343382,-0.64566475,-0.96718132,-0.50853837,0.60670376,0.61079359,0.94587296,0.0,0,0,1.0
789,0.85394162,0.25528744,0.45317516,-0.7183075,0.12331684,0.74696022,-0.65315175,-0.96931303,-0.50530022,0.61372256,0.60645348,0.94461149,0.0,0,0,1.0
790,0.88964492,0.13505787,0.43615115,-0.53096873,-0.044432499,0.97629988,-0.21168312,-0.61623901,-0.4544163,0.16895261,0.87458622,0.096008405,0.0,0,0,1.0
791,0.85685658,0.25499147,0.4478074,-0.71762103,0.1206264,0.74550486,-0.65531325,-0.97002935,-0.50099641,0.61561215,0.60810667,0.94321257,0.0,0,0,1.0
792,0.85947078,0.25410095,0.44328091,-0.71870232,0.12033968,0.74239886,-0.65888238,-0.96970999,-0.49656782,0.61972016,0.60756636,0.94316721,0.0,0,0,1.0
793,0.86164314,0.25214455,0.44016957,-0.71959507,0.12096982,0.7404533,-0.66095287,-0.97234935,-0.49263424,0.62283903,0.60757923,0.94219047,0.0,0,0,1.0
794,0.86307222,0.24961193,0.43881106,-0.72015876,0.12099645,0.74150348,-0.65976924,-0.97518176,-0.49011952,0.62260944,0.60984373,0.94077837,0.0,0,0,1.0
795,0.86424494,0.24911569,0.43677992,-0.72026217,0.12010626,0.74113333,-0.66034746,-0.97316682,-0.48826814,0.62324852,0.61067545,0.94154859,0.0,0,0,1.0
796,0.86627394,0.24793114,0.43342143,-0.72049993,0.11955283,0.73968679,-0.66206747,-0.9726845,-0.48479596,0.62543547,0.6112057,0.94168812,0.0,0,0,1.0
797,0.86928737,0.24412996,0.42952791,-0.72046453,0.11934649,0.73978192,-0.66199827,-0.97376204,-0.47942275,0.62681657,0.61402267,0.94142503,0.0,0,0,1.0
798,0.87345028,0.24154477,0.42248648,-0.72035968,0.11713054,0.73817688,-0.66418207,-0.97187346,-0.47235081,0.62970358,0.61654443,0.94224226,0.0,0,0,1.0
799,0.87709677,0.23783462,0.41700098,-0.71934056,0.11620335,0.73753363,-0.66505879,-0.97399056,-0.46577692,0.63186568,0.61932749,0.9408986,0.0,0,0,1.0
800,0.87991416,0.23232456,0.41416186,-0.72030026,0.11672,0.73949039,-0.66279155,-0.97556657,-0.46030158,0.63162845,0.62364787,0.94017076,0.0,0,0,1.0
801,0.88809866,0.13609016,0.43897218,-0.52940494,-0.043938819,0.97589403,-0.21364805,-0.62245536,-0.45747837,0.17046176,0.87269491,0.10307918,0.0,0,0,1.0
802,0.88284707,0.23170395,0.40822497,-0.72004569,0.11317983,0.73884588,-0.66412318,-0.97274953,-0.45554486,0.63261002,0.62614071,0.94147462,0.0,0,0,1.0
803,0.88648933,0.23043954,0.40098292,-0.71803778,0.11015282,0.73677069,-0.66693151,-0.97215128,-0.4491688,0.63548547,0.62783307,0.94103843,0.0,0,0,1.0
804,0.88982117,0.22723305,0.39539391,-0.71815908,0.10839487,0.73668933,-0.66730922,-0.97349519,-0.44296551,0.63673311,0.63096857,0.93973625,0.0,0,0,1.0
805,0.89809591,0.22300942,0.37873885,-0.71632653,0.10184969,0.73256451,-0.67285794,-0.97152132,-0.427551,0.64295495,0.63527805,0.93898386,0.0,0,0,1.0
806,0.9022885,0.21866974,0.37122962,-0.7172181,0.10036892,0.73114628,-0.67462075,-0.97306287,-0.41898805,0.6460523,0.63783592,0.93843192,0.0,0,0,1.0
807,0.90746361,0.21606374,0.35996971,-0.71652865,0.095780648,0.72815549,-0.67851114,-0.97193354,-0.40876019,0.65029281,0.64015907,0.9389745,0.0,0,0,1.0
808,0.91225791,0.21332325,0.34932879,-0.7167359,0.091094732,0.72613811,-0.68131262,-0.9738515,-0.39904433,0.6534456,0.64307225,0.93767136,0.0,0,0,1.0
809,0.91497457,0.20938382,0.34457448,-0.7168476,0.089578539,0.72757655,-0.67997772,-0.97692412,-0.3931236,0.65311956,0.64703786,0.9361375,0.0,0,0,1.0
810,0.91816944,0.20604727,0.33802471,-0.71684498,0.087309361,0.72734874,-0.68051594,-0.97491848,-0.38612261,0.65443277,0.64992017,0.9369548,0.0,0,0,1.0
811,0.92329842,0.20199065,0.3262988,-0.71605092,0.082727455,0.72542,-0.68314195,-0.97348201,-0.37473303,0.6578294,0.65314996,0.936198,0.0,0,0,1.0
812,0.88553417,0.13365711,0.44486085,-0.53365618,-0.039001577,0.97569561,-0.21550427,-0.62593168,-0.46286535,0.17349534,0.86924964,0.11942211,0.0,0,0,1.0
813,0.92736304,0.19771877,0.31726336,-0.7148068,0.079797596,0.72432923,-0.68464607,-0.97437769,-0.36521059,0.66032422,0.65601999,0.93485641,0.0,0,0,1.0
814,0.93116206,0.19488016,0.307749,-0.71395433,0.076833226,0.72067195,-0.68883169,-0.97197938,-0.3560648,0.66515183,0.65617061,0.93475449,0.0,0,0,1.0
815,0.93567598,0.19194114,0.29566813,-0.71236193,0.072484449,0.71597791,-0.69417715,-0.97191101,-0.34497091,0.67104954,0.65609205,0.93343884,0.0,0,0,1.0
816,0.93974787,0.18751836,0.28541401,-0.70952469,0.069075435,0.71401501,-0.69654238,-0.97466898,-0.33444118,0.6743831,0.65812296,0.93102503,0.0,0,0,1.0
817,0.94391924,0.18243976,0.27474102,-0.70897812,0.066713467,0.7101149,-0.70074683,-0.97254634,-0.32297739,0.67987174,0.65820175,0.93066233,0.0,0,0,1.0
818,0.9497,0.17575011,0.2587122,-0.70547724,0.061850213,0.70522082,-0.70611483,-0.97298157,-0.30658275,0.68669391,0.65895993,0.93014264,0.0,0,0,1.0
819,0.95470572,0.16886371,0.24448277,-0.70105624,0.056467995,0.70460963,-0.70717508,-0.9758898,-0.2917133,0.68904525,0.66324192,0.92783588,0.0,0,0,1.0
820,0.95778674,0.16641213,0.23388274,-0.70303428,0.051750824,0.70124406,-0.7108717,-0.97287798,-0.28233767,0.69306326,0.66311288,0.92809021,0.0,0,0,1.0
821,0.96158737,0.16391118,0.21961805,-0.70258212,0.04484323,0.69639367,-0.71608984,-0.97348922,-0.2703456,0.69852835,0.66237563,0.92701656,0.0,0,0,1.0
822,0.96533471,0.15853389,0.2067489,-0.69984365,0.038936809,0.69676703,-0.71607214,-0.97706085,-0.257606,0.69939655,0.66652364,0.92458099,0.0,0,0,1.0
823,0.88402486,0.13675988,0.44691458,-0.53309149,-0.039071936,0.97448313,-0.22090931,-0.63560009,-0.46573526,0.17783691,0.86683583,0.13413036,0.0,0,0,1.0
824,0.96862823,0.15388769,0.19449209,-0.70333117,0.033623483,0.69539922,-0.71766907,-0.97412121,-0.24571735,0.70179152,0.6684925,0.92291033,0.0,0,0,1.0
825,0.9723407,0.14965041,0.17862532,-0.7142241,0.027349176,0.68786645,-0.72515559,-0.96951652,-0.231416,0.71008229,0.66483086,0.92031074,0.0,0,0,1.0
826,0.97604644,0.1420912,0.16398677,-0.7419517,0.022480257,0.68538505,-0.72766793,-0.97086203,-0.21581343,0.71402353,0.6658566,0.91003543,0.0,0,0,1.0
827,0.97838151,0.13604954,0.15494488,-0.76226783,0.019641552,0.68644446,-0.72675103,-0.97148252,-0.20525818,0.7141825,0.66901582,0.90251654,0.0,0,0,1.0
828,0.97993827,0.13230208,0.1482065,-0.76384389,0.017578255,0.68524778,-0.72793239,-0.97044581,-0.19788735,0.71603328,0.66925836,0.90091872,0.0,0,0,1.0
829,0.98154777,0.12882411,0.14041354,-0.76292527,0.01495594,0.68242359,-0.73063898,-0.96959585,-0.18996681,0.71935683,0.66798794,0.8993277,0.0,0,0,1.0
830,0.98321563,0.12607585,0.13091895,-0.75765896,0.010939687,0.67786574,-0.73494041,-0.96936309,-0.18142419,0.72413725,0.66519189,0.89909202,0.0,0,0,1.0
831,0.98508495,0.12206916,0.12022714,-0.76595217,0.00675222,0.67342627,-0.7390607,-0.96922266,-0.17119995,0.72894996,0.66264033,0.89494956,0.0,0,0,1.0
832,0.98674816,0.11705504,0.11123835,-0.77805603,0.003803211,0.67175031,-0.74060494,-0.97157824,-0.1614342,0.73131454,0.66248578,0.88875908,0.0,0,0,1.0
833,0.98828959,0.11225606,0.10212675,-0.79348242,0.000260419,0.67161369,-0.74073839,-0.97131109,-0.1517593,0.73219168,0.66380233,0.88285768,0.0,0,0,1.0
834,0.88237441,0.13774782,0.44986269,-0.5329355,-0.037363205,0.97365034,-0.22484152,-0.63820773,-0.46899357,0.18159564,0.86429596,0.14160584,0.0,0,0,1.0
835,0.98926461,0.1093931,0.09558285,-0.79256159,-0.002641565,0.67133611,-0.74098527,-0.97162992,-0.14524338,0.73287928,0.66450089,0.88102967,0.0,0,0,1.0
836,0.98999822,0.10607567,0.09164387,-0.79712355,-0.003220348,0.67071742,-0.74154282,-0.97067982,-0.14014274,0.73393238,0.6644336,0.87870139,0.0,0,0,1.0
837,0.99106646,0.10285594,0.083396778,-0.80271649,-0.0066334,0.66750342,-0.74441439,-0.96967286,-0.13225016,0.73731267,0.66230524,0.87626576,0.0,0,0,1.0
838,0.99209911,0.098773159,0.075697012,-0.81523275,-0.009723463,0.66788357,-0.74403924,-0.97243685,-0.12406213,0.73752642,0.66364992,0.87005246,0.0,0,0,1.0
839,0.99211973,0.09855812,0.075705923,-0.82239413,-0.009611853,0.66812247,-0.74382597,-0.97234249,-0.12390517,0.73733866,0.6638878,0.8680687,0.0,0,0,1.0
840,0.99306828,0.093383819,0.069579564,-0.82066107,-0.011055638,0.67031103,-0.74183387,-0.97270906,-0.11592863,0.73602444,0.66678047,0.86714983,0.0,0,0,1.0
841,0.9942863,0.08765129,0.058807865,-0.8096959,-0.014876053,0.6678918,-0.74394566,-0.9709242,-0.10449723,0.73892254,0.66546309,0.87002957,0.0,0,0,1.0
842,0.99430466,0.087557442,0.058635786,-0.81865394,-0.014949998,0.66795135,-0.74389052,-0.97031683,-0.10431115,0.73887968,0.66553974,0.86781228,0.0,0,0,1.0
843,0.99548668,0.080566585,0.047551077,-0.84438819,-0.01841322,0.66702002,-0.74464798,-0.97209275,-0.091722034,0.74051434,0.66557688,0.85904193,0.0,0,0,1.0
844,0.99615943,0.075281873,0.041771051,-0.86487943,-0.019717338,0.67172158,-0.74037594,-0.97490704,-0.0838053,0.73681122,0.67071062,0.85223132,0.0,0,0,1.0
845,0.8805815,0.13876335,0.45305225,-0.53373718,-0.036007978,0.97296351,-0.22801258,-0.64384258,-0.47245646,0.18447977,0.86179543,0.15699065,0.0,0,0,1.0
846,0.99667406,0.071666688,0.035361078,-0.87007886,-0.022232292,0.67361671,-0.73858035,-0.97168022,-0.076760545,0.73544008,0.67305464,0.85164821,0.0,0,0,1.0
847,0.99671614,0.071309716,0.034888759,-0.89452648,-0.022401281,0.67420602,-0.73803711,-0.97077376,-0.076160505,0.73493439,0.67367464,0.84491444,0.0,0,0,1.0
848,0.99727643,0.066095605,0.028562821,-0.9356097,-0.023538951,0.67412663,-0.73807412,-0.96757686,-0.068046577,0.7354942,0.67393172,0.83384198,0.0,0,0,1.0
849,0.99767095,0.062421486,0.022367388,-1.0165738,-0.025840469,0.67663288,-0.73569983,-0.96404994,-0.061065376,0.73351073,0.67675579,0.81157506,0.0,0,0,1.0
850,0.99793816,0.060429748,0.014538877,-1.1233174,-0.030606329,0.68134964,-0.73114961,-0.95841074,-0.054095864,0.72929901,0.68188095,0.78227192,0.0,0,0,1.0
851,0.99816662,0.057804674,0.008099401,-1.2075179,-0.033580951,0.68219817,-0.73022699,-0.95100224,-0.047741845,0.72871804,0.68297541,0.76035041,0.0,0,0,1.0
852,0.99811888,0.058776002,0.006900665,-1.2830771,-0.035202995,0.68340749,-0.72901869,-0.94714004,-0.047570676,0.7275061,0.68427807,0.74020845,0.0,0,0,1.0
853,0.99824786,0.056957409,0.000320544,-1.3272127,-0.038598377,0.68060833,-0.73146129,-0.94465339,-0.04188557,0.73026943,0.68170118,0.72858006,0.0,0,0,1.0
854,0.99834132,0.054999221,-0.005726417,-1.3276097,-0.041659143,0.68000245,-0.73185652,-0.94759321,-0.036362205,0.73098338,0.6812526,0.727651,0.0,0,0,1.0
855,0.99845064,0.051980585,-0.011716854,-1.3187773,-0.04398527,0.67993426,-0.73178339,-0.94749516,-0.030075774,0.73126727,0.68125409,0.73081309,0.0,0,0,1.0
856,0.87752479,0.13775599,0.4592478,-0.53625494,-0.031751398,0.97240496,-0.2310079,-0.64823687,-0.47841108,0.18814319,0.85770851,0.17284097,0.0,0,0,1.0
857,0.9985283,0.048000429,-0.019488337,-1.3129811,-0.046910271,0.6781584,-0.73324788,-0.94710565,-0.02198305,0.73318565,0.67949879,0.73190451,0.0,0,0,1.0
858,0.99846548,0.044619218,-0.028605817,-1.2996342,-0.051251229,0.67527062,-0.73561859,-0.94928664,-0.013508112,0.73605895,0.67660737,0.7344532,0.0,0,0,1.0
859,0.99847496,0.044462599,-0.028518543,-1.2919562,-0.051076438,0.67502946,-0.73585206,-0.94941324,-0.013469088,0.73628962,0.67635715,0.73673803,0.0,0,0,1.0
860,0.99824089,0.040026732,-0.040685236,-1.2815206,-0.057035521,0.67354196,-0.73677671,-0.95232117,-0.002088307,0.73790449,0.67472607,0.73800278,0.0,0,0,1.0
861,0.9980951,0.034812003,-0.048337359,-1.2744057,-0.059158899,0.67422926,-0.73598003,-0.95396876,0.006969794,0.73754102,0.67509061,0.73876876,0.0,0,0,1.0
862,0.99798447,0.030689254,-0.053172819,-1.2691165,-0.059950057,0.67382514,-0.73628592,-0.95386088,0.013234105,0.73809314,0.67439312,0.73964059,0.0,0,0,1.0
863,0.99798137,0.030601857,-0.053279947,-1.2748972,-0.059966899,0.67400628,-0.73611838,-0.95366532,0.013385439,0.73793113,0.67456716,0.73797202,0.0,0,0,1.0
864,0.9977212,0.02671399,-0.059839461,-1.26034,-0.062255602,0.67145687,-0.73825496,-0.9548583,0.0204597,0.7404018,0.67167586,0.74121368,0.0,0,0,1.0
865,0.99752092,0.020984543,-0.065219544,-1.2528344,-0.06235636,0.67240006,-0.73738736,-0.95821929,0.02838262,0.73972982,0.67212772,0.7425034,0.0,0,0,1.0
866,0.99720562,0.016726257,-0.071013704,-1.2489539,-0.063648194,0.67515254,-0.73475718,-0.95837826,0.035658922,0.73732734,0.67441684,0.74329507,0.0,0,0,1.0
867,0.87716269,0.13818708,0.45980951,-0.53711849,-0.031793669,0.97227633,-0.23154303,-0.65212953,-0.47907171,0.18849167,0.85726315,0.17996612,0.0,0,0,1.0
868,0.99670869,0.01500963,-0.078026779,-1.2386003,-0.067684583,0.67469847,-0.73481321,-0.95763677,0.041619547,0.7377795,0.67358011,0.74625725,0.0,0,0,1.0
869,0.99669963,0.014867008,-0.078169785,-1.2422891,-0.067694716,0.67468566,-0.73482376,-0.95747072,0.04181971,0.7377938,0.6735518,0.7453087,0.0,0,0,1.0
870,0.99635988,0.011059253,-0.082983889,-1.2369885,-0.068591058,0.67608696,-0.73345089,-0.95861495,0.047997948,0.73657656,0.6744712,0.74657226,0.0,0,0,1.0
871,0.99590492,0.007198765,-0.088674083,-1.2309638,-0.069937758,0.67931998,-0.73032981,-0.95887011,0.054986462,0.73364371,0.67712861,0.74855661,0.0,0,0,1.0
872,0.99531931,0.005366156,-0.095142543,-1.2241776,-0.073254414,0.68157387,-0.7279008,-0.95777696,0.060947184,0.73156589,0.67886388,0.75104201,0.0,0,0,1.0
873,0.99530172,0.005580888,-0.095313288,-1.2304277,-0.073485665,0.68204623,-0.72743464,-0.95817667,0.060954902,0.73112369,0.67933917,0.7487638,0.0,0,0,1.0
874,0.99491447,0.003114666,-0.099380128,-1.2157629,-0.074636236,0.68368936,-0.72577286,-0.95737451,0.065691724,0.72960186,0.68053252,0.75380671,0.0,0,0,1.0
875,0.99442548,-0.0001856,-0.10420459,-1.2116667,-0.075683765,0.68600595,-0.7234745,-0.95684803,0.071627073,0.72743052,0.68225569,0.75553501,0.0,0,0,1.0
876,0.99441558,-0.000117605,-0.10430007,-1.2142173,-0.075776659,0.68623924,-0.72324359,-0.95713639,0.071667686,0.72721052,0.68248588,0.75457191,0.0,0,0,1.0
877,0.99401939,-0.002135737,-0.10798976,-1.2079526,-0.076827668,0.68868726,-0.72080165,-0.95631409,0.07591895,0.72488916,0.68449253,0.7566942,0.0,0,0,1.0
878,0.87377465,0.14324987,0.46468467,-0.53882563,-0.033071756,0.97089124,-0.23710831,-0.65679723,-0.48513782,0.1918212,0.85310286,0.19622499,0.0,0,0,1.0
879,0.99374449,-0.003687609,-0.11045094,-1.2077577,-0.077346943,0.69055253,-0.71895909,-0.95522285,0.078932114,0.72310621,0.68603581,0.75697678,0.0,0,0,1.0
880,0.99326658,-0.006655956,-0.11453484,-1.2000552,-0.078189254,0.6912055,-0.71823984,-0.9551605,0.083956979,0.72246063,0.6861192,0.758946,0.0,0,0,1.0
881,0.9932434,-0.006791072,-0.11472799,-1.2014949,-0.078237623,0.69119269,-0.71824676,-0.95505393,0.084186137,0.72247154,0.68607944,0.75856847,0.0,0,0,1.0
882,0.99260527,-0.00960837,-0.11993105,-1.1967158,-0.079873636,0.69274217,-0.71657151,-0.95548534,0.0899764,0.72095346,0.68694043,0.76006496,0.0,0,0,1.0
883,0.99211758,-0.012007758,-0.123691,-1.2037518,-0.080489673,0.69615722,-0.71318495,-0.95528752,0.094682708,0.71762025,0.68979204,0.75824147,0.0,0,0,1.0
884,0.99158365,-0.014165444,-0.12767881,-1.2071304,-0.081656866,0.69767165,-0.71157032,-0.95284021,0.09916871,0.71610832,0.69073188,0.75796837,0.0,0,0,1.0
885,0.99078912,-0.016679911,-0.13341422,-1.198545,-0.08393044,0.69837487,-0.71061546,-0.9531979,0.10503795,0.71536833,0.69063097,0.7599619,0.0,0,0,1.0
886,0.98980874,-0.01958202,-0.14012638,-1.1896163,-0.086546749,0.69959092,-0.70910352,-0.95399582,0.11192947,0.71410525,0.69085526,0.76194078,0.0,0,0,1.0
887,0.98984259,-0.019645799,-0.13987727,-1.1823759,-0.086330526,0.69954967,-0.70917058,-0.95442796,0.11179593,0.71414375,0.69083691,0.76378995,0.0,0,0,1.0
888,0.98913336,-0.022943072,-0.14432244,-1.1778139,-0.086948976,0.70126647,-0.70739722,-0.95452726,0.11745165,0.71235925,0.69174004,0.76472622,0.0,0,0,1.0
889,0.96209794,-0.028063646,0.27116746,-0.67433786,-0.038672991,0.97056001,0.23765534,-0.48704585,-0.26985884,-0.23913892,0.93270552,-0.27912363,0.0,0,0,1.0
890,0.87349987,0.14025062,0.46611401,-0.5380578,-0.030147078,0.97131431,-0.23576164,-0.66023552,-0.48582277,0.19189569,0.85269618,0.20309031,0.0,0,0,1.0
891,0.98850095,-0.02511752,-0.14823955,-1.1609746,-0.088256888,0.70117474,-0.70732599,-0.95473951,0.12172194,0.71237606,0.69098389,0.76870114,0.0,0,0,1.0
892,0.98759329,-0.027443347,-0.15377356,-1.1426364,-0.090833046,0.69989067,-0.70827073,-0.95605898,0.12707651,0.71355176,0.6888032,0.77276242,0.0,0,0,1.0
893,0.98717946,-0.030521343,-0.15583698,-1.1336602,-0.090012088,0.70081985,-0.70745635,-0.95713252,0.13082109,0.71251392,0.68917626,0.77496594,0.0,0,0,1.0
894,0.98714006,-0.030529344,-0.15608363,-1.1354126,-0.090147875,0.70101243,-0.70724803,-0.95750636,0.13102336,0.7123239,0.68933403,0.77419341,0.0,0,0,1.0
895,0.98688376,-0.03241979,-0.15731682,-1.1378946,-0.089254759,0.70349711,-0.70489001,-0.95646185,0.13353968,0.70978618,0.69146544,0.77343071,0.0,0,0,1.0
896,0.98603475,-0.034362908,-0.1621535,-1.1279892,-0.091530986,0.70261139,-0.70548123,-0.95567524,0.13818921,0.71057165,0.68974304,0.77551967,0.0,0,0,1.0
897,0.98602033,-0.034503434,-0.16221102,-1.1298444,-0.091466457,0.70265305,-0.70544827,-0.9556095,0.13833436,0.71052366,0.68976325,0.77496594,0.0,0,0,1.0
898,0.98541051,-0.037579488,-0.16520597,-1.127606,-0.091497786,0.70253265,-0.70556408,-0.95667499,0.14259373,0.71048677,0.68893337,0.7750231,0.0,0,0,1.0
899,0.9849363,-0.03978106,-0.16750121,-1.1256963,-0.091151655,0.70477605,-0.70336789,-0.95685065,0.1460484,0.70814097,0.69062251,0.77464026,0.0,0,0,1.0
900,0.98439324,-0.041825425,-0.17017484,-1.1111008,-0.091582924,0.70503557,-0.70305139,-0.95668328,0.14940198,0.70776457,0.69029087,0.77800256,0.0,0,0,1.0
901,0.87237418,0.14059359,0.4681145,-0.53835207,-0.029610524,0.97115362,-0.23648995,-0.66609859,-0.48787403,0.19245656,0.85139751,0.21948993,0.0,0,0,1.0
902,0.9838903,-0.043075308,-0.1727519,-1.1004009,-0.092532113,0.70513391,-0.70282835,-0.95720923,0.15210539,0.70759147,0.68987769,0.78082854,0.0,0,0,1.0
903,0.9838357,-0.042990565,-0.17308338,-1.1066201,-0.09276484,0.70542675,-0.70250344,-0.95734459,0.15231638,0.70730454,0.69012529,0.77882916,0.0,0,0,1.0
904,0.98286051,-0.044773143,-0.17809848,-1.0925078,-0.094553195,0.70790535,-0.69976634,-0.95860761,0.15742594,0.70471287,0.69162816,0.78199434,0.0,0,0,1.0
905,0.98188138,-0.046111595,-0.18308684,-1.0762734,-0.096623674,0.71028006,-0.69707197,-0.95850879,0.16220491,0.70223266,0.69304484,0.78532672,0.0,0,0,1.0
906,0.98133963,-0.048729733,-0.18530014,-1.0717618,-0.096252546,0.71073991,-0.69665426,-0.95753145,0.16566727,0.70159012,0.69287628,0.78567374,0.0,0,0,1.0
907,0.98136526,-0.04865481,-0.18518402,-1.0665529,-0.096357316,0.7101686,-0.69722182,-0.95673072,0.16545434,0.70217335,0.6923359,0.7878657,0.0,0,0,1.0
908,0.98090351,-0.050181702,-0.1872112,-1.0590067,-0.096637167,0.71054935,-0.69679475,-0.9589417,0.16800871,0.70168036,0.69222027,0.78798306,0.0,0,0,1.0
909,0.9800669,-0.051169902,-0.19128159,-1.0669193,-0.09845949,0.7120899,-0.69496429,-0.95835602,0.17179094,0.70004517,0.69294679,0.78492105,0.0,0,0,1.0
910,0.98001719,-0.051370304,-0.19148304,-1.0740061,-0.098426685,0.71223211,-0.69482291,-0.95814383,0.17209367,0.69988573,0.69303268,0.78295612,0.0,0,0,1.0
911,0.97876507,-0.05349233,-0.19722034,-1.0584277,-0.100925,0.71255398,-0.694134,-0.95837915,0.17768168,0.69939893,0.6921131,0.78603411,0.0,0,0,1.0
912,0.8711943,0.13981029,0.47054026,-0.53832906,-0.028211143,0.97123116,-0.23634242,-0.66700423,-0.49006045,0.1926356,0.8501004,0.22764084,0.0,0,0,1.0
913,0.97773528,-0.056500379,-0.20144403,-1.0453277,-0.10158474,0.71341878,-0.69314861,-0.95933896,0.18289849,0.69827986,0.69188404,0.78841317,0.0,0,0,1.0
914,0.97747087,-0.056677628,-0.20267375,-1.0442251,-0.10192681,0.71495479,-0.69151366,-0.95888728,0.18411745,0.69669247,0.69315958,0.78776199,0.0,0,0,1.0
915,0.97705531,-0.056493461,-0.20471916,-1.0335554,-0.10348723,0.71501583,-0.69121861,-0.95835888,0.18544847,0.69664466,0.69285262,0.7898615,0.0,0,0,1.0
916,0.97702855,-0.056536261,-0.2048353,-1.0293568,-0.10358482,0.71484476,-0.69138074,-0.9581635,0.18553522,0.69681668,0.69265634,0.79113054,0.0,0,0,1.0
